time,chest_lead,accel_magnitude,respiration
8.245833,-0.039321,1.396882,1.081017
8.250000,0.037078,1.350476,1.097760
8.254167,0.242085,1.402856,1.113198
8.258333,0.507479,1.368747,1.088321
8.262500,0.770202,1.387971,1.115100
8.266667,0.914746,1.443619,1.096354
8.270833,1.143151,1.367326,1.114687
8.275000,1.087526,1.354008,1.112604
8.279167,0.918469,1.415998,1.098210
8.283333,0.644282,1.414319,1.097402
8.287500,0.446090,1.317705,1.108552
8.291667,0.155262,1.347497,1.110595
8.295833,-0.088824,1.308990,1.122509
8.300000,-0.215561,1.366899,1.117903
8.304167,-0.204996,1.291957,1.122544
8.308333,-0.252159,1.342102,1.105932
8.312500,-0.115982,1.286182,1.114224
8.316667,-0.078622,1.250877,1.122500
8.320833,-0.024464,1.267198,1.124895
8.325000,0.008035,1.307704,1.128447
8.329167,-0.089456,1.242946,1.120805
8.333333,-0.001564,1.300524,1.112518
8.337500,0.008604,1.309476,1.138858
8.341667,0.005638,1.316697,1.119173
8.345833,-0.032463,1.250091,1.145505
8.350000,-0.020732,1.265631,1.115613
8.354167,-0.022428,1.284612,1.125370
8.358333,0.031170,1.279535,1.151357
8.362500,0.015445,1.277638,1.131766
8.366667,-0.004106,1.301737,1.136189
8.370833,-0.041604,1.362326,1.134238
8.375000,0.033164,1.253863,1.125253
8.379167,0.058039,1.309461,1.131624
8.383333,0.019998,1.387467,1.127648
8.387500,0.034068,1.360930,1.134754
8.391667,0.042130,1.378396,1.125211
8.395833,0.084866,1.320206,1.146244
8.400000,0.002302,1.355661,1.143695
8.404167,0.118561,1.357680,1.139464
8.408333,0.084468,1.360615,1.156941
8.412500,0.089826,1.416445,1.147399
8.416667,0.129824,1.385515,1.152370
8.420833,0.085077,1.486064,1.133639
8.425000,0.154482,1.473247,1.158610
8.429167,0.198365,1.502370,1.135222
8.433333,0.212346,1.520843,1.144292
8.437500,0.147147,1.455330,1.158505
8.441667,0.177285,1.518606,1.153249
8.445833,0.183487,1.516031,1.157169
8.450000,0.188001,1.544411,1.144572
8.454167,0.291723,1.522296,1.130082
8.458333,0.309358,1.526871,1.155619
8.462500,0.280753,1.627943,1.136578
8.466667,0.279739,1.575790,1.142456
8.470833,0.372852,1.607541,1.137922
8.475000,0.305494,1.635498,1.149546
8.479167,0.370875,1.622583,1.126538
8.483333,0.394499,1.602564,1.138311
8.487500,0.313211,1.690491,1.131035
8.491667,0.344429,1.694983,1.137222
8.495833,0.302616,1.606904,1.143608
8.500000,0.369142,1.708692,1.140279
8.504167,0.424349,1.653668,1.122162
8.508333,0.436414,1.609911,1.120934
8.512500,0.388712,1.672210,1.117880
8.516667,0.352477,1.614758,1.127514
8.520833,0.332433,1.700251,1.132790
8.525000,0.368081,1.664246,1.135454
8.529167,0.347729,1.612254,1.126094
8.533333,0.406685,1.672218,1.116843
8.537500,0.417037,1.609657,1.127738
8.541667,0.316243,1.617956,1.115152
8.545833,0.293543,1.639065,1.134246
8.550000,0.316408,1.569980,1.130375
8.554167,0.292967,1.600114,1.111064
8.558333,0.289527,1.571038,1.108487
8.562500,0.355845,1.487255,1.124429
8.566667,0.317877,1.534194,1.113514
8.570833,0.339155,1.511849,1.119219
8.575000,0.291855,1.414956,1.120568
8.579167,0.313973,1.480841,1.104398
8.583333,0.298075,1.406557,1.113614
8.587500,0.224754,1.403016,1.113869
8.591667,0.259098,1.337841,1.088006
8.595833,0.180959,1.283117,1.116803
8.600000,0.232119,1.306442,1.110606
8.604167,0.293641,1.334770,1.094639
8.608333,0.175134,1.268694,1.102057
8.612500,0.190055,1.299781,1.102141
8.616667,0.161710,1.178332,1.076296
8.620833,0.254389,1.223212,1.091879
8.625000,0.166902,1.163652,1.070669
8.629167,0.214366,1.189737,1.087323
8.633333,0.130093,1.093086,1.099240
8.637500,0.158547,1.127005,1.072233
8.641667,0.186067,1.042565,1.084543
8.645833,0.085762,1.016413,1.073777
8.650000,0.136201,1.041777,1.072829
8.654167,0.112005,0.994604,1.053221
8.658333,0.129656,1.027455,1.052280
8.662500,0.090505,0.985159,1.051132
8.666667,0.100802,0.971221,1.078271
8.670833,0.072440,1.036630,1.050592
8.675000,0.086888,1.014312,1.065303
8.679167,0.057721,1.011309,1.037885
8.683333,0.071140,0.980903,1.040116
8.687500,0.056416,0.919218,1.056119
8.691667,0.094857,0.988205,1.036252
8.695833,0.009382,0.880454,1.054287
8.700000,0.022307,0.879272,1.048157
8.704167,0.030150,0.967150,1.032339
8.708333,0.059682,0.891270,1.031472
8.712500,0.037540,0.932634,1.026003
8.716667,0.010949,0.906114,1.015679
8.720833,-0.004820,0.905341,1.018230
8.725000,0.006298,0.889084,1.002296
8.729167,-0.068078,0.881840,1.015686
8.733333,-0.005812,0.900486,0.999821
8.737500,-0.080585,0.931857,1.014321
8.741667,-0.065160,0.941101,1.002434
8.745833,-0.111205,0.913160,0.985042
8.750000,-0.026265,0.870336,0.993486
8.754167,-0.128399,0.927292,0.988613
8.758333,-0.110989,0.874476,0.982861
8.762500,-0.071090,0.869019,0.991773
8.766667,-0.055065,0.875247,0.992460
8.770833,-0.057389,0.928124,0.989049
8.775000,-0.061828,0.931572,0.979606
8.779167,-0.157314,0.926129,0.961998
8.783333,-0.165094,0.963922,0.979054
8.787500,-0.064231,0.967460,0.974562
8.791667,-0.104921,0.881732,0.948583
8.795833,-0.163083,0.944932,0.942766
8.800000,-0.080778,0.909959,0.939267
8.804167,-0.171680,0.934717,0.948363
8.808333,-0.097147,0.951334,0.926568
8.812500,-0.158091,0.882822,0.927970
8.816667,-0.166945,0.902442,0.922942
8.820833,-0.071668,0.845369,0.933513
8.825000,-0.155573,0.875597,0.907945
8.829167,-0.071327,0.833900,0.905750
8.833333,-0.050163,0.824113,0.896897
8.837500,-0.028240,0.849391,0.905280
8.841667,-0.116030,0.823057,0.914146
8.845833,-0.096456,0.736372,0.884737
8.850000,-0.127910,0.766384,0.895276
8.854167,-0.009716,0.765967,0.883159
8.858333,-0.015821,0.656657,0.875845
8.862500,-0.080498,0.648703,0.883009
8.866667,-0.109354,0.679139,0.883663
8.870833,-0.098813,0.625537,0.854992
8.875000,-0.061991,0.610476,0.845492
8.879167,-0.115791,0.589309,0.839778
8.883333,-0.022951,0.585108,0.848004
8.887500,-0.006637,0.483127,0.841016
8.891667,-0.027261,0.481544,0.837410
8.895833,-0.135106,0.452484,0.819378
8.900000,-0.074217,0.465197,0.843935
8.904167,-0.025013,0.403954,0.807857
8.908333,-0.074283,0.412783,0.818884
8.912500,-0.106410,0.365840,0.812610
8.916667,-0.040609,0.299630,0.806177
8.920833,-0.057766,0.299882,0.819146
8.925000,-0.063668,0.226959,0.802370
8.929167,-0.125976,0.264037,0.778907
8.933333,-0.094875,0.260866,0.790185
8.937500,-0.011501,0.156409,0.786289
8.941667,-0.022538,0.139642,0.762349
8.945833,-0.047476,0.181318,0.754434
8.950000,-0.000532,0.102187,0.750761
8.954167,-0.036254,0.119089,0.762753
8.958333,-0.006153,0.124627,0.766731
8.962500,-0.073983,0.130867,0.748248
8.966667,-0.076652,0.086270,0.734540
8.970833,-0.080732,0.012708,0.749934
8.975000,-0.083440,0.082394,0.730119
8.979167,-0.086846,-0.038942,0.731093
8.983333,-0.069993,0.037252,0.707720
8.987500,-0.077071,-0.006206,0.726352
8.991667,-0.096212,-0.027213,0.719070
8.995833,-0.161033,0.014843,0.706633
9.000000,-0.182687,-0.070291,0.676190
9.004167,-0.177761,-0.016108,0.670623
9.008333,-0.134780,-0.082454,0.664634
9.012500,0.020036,0.006930,0.678754
9.016667,0.151899,0.001643,0.680671
9.020833,0.428267,-0.082955,0.661496
9.025000,0.602161,-0.092019,0.641958
9.029167,0.822830,-0.095902,0.642992
9.033333,0.980851,-0.009591,0.659633
9.037500,1.122657,-0.014115,0.654413
9.041667,0.928715,-0.028557,0.630218
9.045833,0.814000,-0.049100,0.632403
9.050000,0.564338,0.010559,0.631492
9.054167,0.308446,0.006421,0.626578
9.058333,0.014484,0.012904,0.620199
9.062500,-0.112456,-0.012732,0.603626
9.066667,-0.257755,-0.004938,0.579309
9.070833,-0.208885,0.019535,0.595562
9.075000,-0.266540,-0.009107,0.592148
9.079167,-0.139546,-0.045790,0.579086
9.083333,-0.162315,0.001662,0.579038
9.087500,-0.039698,0.066702,0.560562
9.091667,-0.051673,0.019078,0.566162
9.095833,-0.073422,0.073202,0.532908
9.100000,-0.049400,0.073356,0.547620
9.104167,-0.052065,0.071892,0.524590
9.108333,-0.061178,0.024022,0.514574
9.112500,-0.038757,0.091073,0.525189
9.116667,-0.029411,0.008431,0.495275
9.120833,-0.063463,-0.020771,0.508643
9.125000,-0.099907,-0.013097,0.497558
9.129167,-0.096309,0.067055,0.495601
9.133333,-0.027591,-0.010667,0.468799
9.137500,-0.003762,-0.005943,0.460277
9.141667,-0.035481,-0.026141,0.478589
9.145833,-0.036821,-0.053288,0.448928
9.150000,0.024427,-0.014845,0.447264
9.154167,-0.037328,-0.040483,0.448577
9.158333,0.067407,-0.053562,0.423696
9.162500,-0.017889,-0.070965,0.441389
9.166667,0.046777,-0.054644,0.435094
9.170833,0.096611,-0.044216,0.403625
9.175000,0.074001,-0.114066,0.424884
9.179167,0.108535,-0.131205,0.391099
9.183333,0.065965,-0.166446,0.415472
9.187500,0.115879,-0.170942,0.397905
9.191667,0.117138,-0.153254,0.400273
9.195833,0.145152,-0.188916,0.373273
9.200000,0.168724,-0.236566,0.356797
9.204167,0.276027,-0.194030,0.369140
9.208333,0.185090,-0.220706,0.366881
9.212500,0.175563,-0.182497,0.352149
9.216667,0.315666,-0.281770,0.332724
9.220833,0.329632,-0.275807,0.348196
9.225000,0.275179,-0.274919,0.339256
9.229167,0.346189,-0.345099,0.316220
9.233333,0.382373,-0.306268,0.312177
9.237500,0.300883,-0.315416,0.307579
9.241667,0.420907,-0.414291,0.289901
9.245833,0.390954,-0.365450,0.289137
9.250000,0.391205,-0.419735,0.264317
9.254167,0.379336,-0.430503,0.287015
9.258333,0.393479,-0.475434,0.276833
9.262500,0.381945,-0.438943,0.256721
9.266667,0.372290,-0.413930,0.254572
9.270833,0.435658,-0.523860,0.236066
9.275000,0.384783,-0.447207,0.223415
9.279167,0.362058,-0.531579,0.215741
9.283333,0.492494,-0.456288,0.229752
9.287500,0.480848,-0.494614,0.205248
9.291667,0.485467,-0.479387,0.192323
9.295833,0.404800,-0.457785,0.204955
9.300000,0.376623,-0.570391,0.185400
9.304167,0.428626,-0.552031,0.182107
9.308333,0.411783,-0.550698,0.182727
9.312500,0.384261,-0.574825,0.151659
9.316667,0.340743,-0.509718,0.143614
9.320833,0.413997,-0.554806,0.164012
9.325000,0.401214,-0.502937,0.130185
9.329167,0.337596,-0.526655,0.142938
9.333333,0.408582,-0.548222,0.129961
9.337500,0.360066,-0.477049,0.133086
9.341667,0.319484,-0.510206,0.127543
9.345833,0.380181,-0.505225,0.093519
9.350000,0.376044,-0.446912,0.099451
9.354167,0.321931,-0.496950,0.108703
9.358333,0.309773,-0.406165,0.096022
9.362500,0.296533,-0.415493,0.081928
9.366667,0.296901,-0.453824,0.080319
9.370833,0.252581,-0.356082,0.075868
9.375000,0.259850,-0.405938,0.047714
9.379167,0.253656,-0.380856,0.039134
9.383333,0.217940,-0.291449,0.054685
9.387500,0.287108,-0.277732,0.044947
9.391667,0.199957,-0.313101,0.034244
9.395833,0.258010,-0.304126,0.011640
9.400000,0.244910,-0.251589,0.017743
9.404167,0.204611,-0.321439,0.009970
9.408333,0.217710,-0.220584,0.006573
9.412500,0.180881,-0.298834,-0.021071
9.416667,0.191237,-0.216794,-0.034925
9.420833,0.149504,-0.189397,-0.020292
9.425000,0.145364,-0.261888,-0.031707
9.429167,0.198094,-0.277975,-0.048678
9.433333,0.146962,-0.226413,-0.050189
9.437500,0.111250,-0.233996,-0.062768
9.441667,0.078170,-0.214258,-0.077567
9.445833,0.111758,-0.198336,-0.065722
9.450000,0.168774,-0.191608,-0.089827
9.454167,0.168671,-0.141646,-0.104738
9.458333,0.099453,-0.257871,-0.096726
9.462500,0.121643,-0.197240,-0.090788
9.466667,0.076927,-0.146630,-0.114137
9.470833,0.033963,-0.196754,-0.107491
9.475000,0.127770,-0.180260,-0.145487
9.479167,0.051092,-0.255973,-0.151099
9.483333,0.074351,-0.196418,-0.137872
9.487500,0.006769,-0.201974,-0.164906
9.491667,-0.005372,-0.214218,-0.160896
9.495833,-0.000119,-0.286919,-0.159125
9.500000,0.006874,-0.311225,-0.178069
9.504167,0.040030,-0.328002,-0.176095
9.508333,-0.029206,-0.283998,-0.193051
9.512500,-0.024541,-0.242619,-0.209292
9.516667,0.013877,-0.287710,-0.213862
9.520833,0.065540,-0.322469,-0.214926
9.525000,0.046374,-0.289795,-0.215632
9.529167,0.034466,-0.370514,-0.231474
9.533333,-0.053327,-0.397544,-0.249500
9.537500,-0.033981,-0.415397,-0.245005
9.541667,-0.034242,-0.348784,-0.259752
9.545833,-0.011835,-0.371498,-0.263141
9.550000,-0.057279,-0.403734,-0.245774
9.554167,0.001262,-0.377055,-0.268069
9.558333,0.014473,-0.469630,-0.290281
9.562500,-0.010860,-0.434695,-0.286199
9.566667,-0.018611,-0.518075,-0.278129
9.570833,-0.029046,-0.482220,-0.305141
9.575000,0.034322,-0.486006,-0.321044
9.579167,-0.070762,-0.465265,-0.327855
9.583333,-0.053680,-0.474252,-0.304683
9.587500,-0.036355,-0.501921,-0.334111
9.591667,0.052653,-0.479098,-0.332472
9.595833,0.003082,-0.492118,-0.359167
9.600000,-0.018820,-0.495523,-0.357149
9.604167,-0.016130,-0.462697,-0.354444
9.608333,0.054923,-0.518633,-0.374117
9.612500,0.066480,-0.541613,-0.369846
9.616667,0.040883,-0.538898,-0.384426
9.620833,0.034776,-0.509905,-0.394440
9.625000,0.059124,-0.441484,-0.376460
9.629167,0.015820,-0.480119,-0.416840
9.633333,0.101569,-0.472083,-0.407809
9.637500,0.133561,-0.497866,-0.406632
9.641667,0.079119,-0.433788,-0.428896
9.645833,0.025925,-0.468308,-0.424487
9.650000,0.048193,-0.413559,-0.441842
9.654167,0.059642,-0.402662,-0.448930
9.658333,0.034869,-0.344408,-0.458119
9.662500,0.071607,-0.423610,-0.440595
9.666667,0.031032,-0.311595,-0.459420
9.670833,0.097998,-0.315787,-0.457763
9.675000,0.093468,-0.335560,-0.487328
9.679167,0.002140,-0.351066,-0.484567
9.683333,-0.009399,-0.267681,-0.494946
9.687500,0.098890,-0.245123,-0.493919
9.691667,0.017132,-0.256036,-0.494392
9.695833,-0.027363,-0.305492,-0.510902
9.700000,-0.000435,-0.178030,-0.509043
9.704167,0.095688,-0.175556,-0.532860
9.708333,0.044776,-0.245904,-0.545014
9.712500,0.055254,-0.138029,-0.551703
9.716667,-0.028061,-0.179986,-0.556144
9.720833,0.035802,-0.094643,-0.550484
9.725000,0.018727,-0.073825,-0.563394
9.729167,0.034607,-0.082092,-0.556417
9.733333,0.003551,-0.058167,-0.580569
9.737500,-0.025051,-0.075384,-0.584210
9.741667,0.018100,-0.043453,-0.567044
9.745833,0.018467,-0.069321,-0.572962
9.750000,-0.056952,-0.007683,-0.576996
9.754167,-0.040232,-0.025830,-0.592639
9.758333,-0.069273,-0.038807,-0.618101
9.762500,-0.056660,-0.043710,-0.621258
9.766667,-0.081557,-0.042146,-0.611306
9.770833,-0.082247,-0.075003,-0.622445
9.775000,-0.194059,-0.022171,-0.640380
9.779167,-0.205036,0.005437,-0.624909
9.783333,-0.120101,-0.073340,-0.648382
9.787500,-0.026711,-0.074174,-0.662628
9.791667,0.142858,-0.087408,-0.651067
9.795833,0.222011,-0.035487,-0.650859
9.800000,0.545649,-0.031709,-0.676156
9.804167,0.795992,-0.033050,-0.665855
9.808333,0.938341,-0.082629,-0.683692
9.812500,1.058171,-0.055360,-0.691901
9.816667,1.024968,-0.089072,-0.693837
9.820833,0.910059,-0.103114,-0.699546
9.825000,0.620232,-0.065656,-0.709763
9.829167,0.367942,-0.123578,-0.699259
9.833333,0.066387,-0.145661,-0.701829
9.837500,-0.084053,-0.128270,-0.715412
9.841667,-0.291488,-0.143874,-0.726410
9.845833,-0.265427,-0.203325,-0.738465
9.850000,-0.263303,-0.222989,-0.737812
9.854167,-0.244364,-0.218786,-0.754038
9.858333,-0.143488,-0.193183,-0.763423
9.862500,-0.109927,-0.181691,-0.770552
9.866667,-0.076848,-0.172839,-0.767090
9.870833,-0.114429,-0.228276,-0.769181
9.875000,-0.122088,-0.202132,-0.758868
9.879167,-0.088102,-0.185779,-0.758518
9.883333,-0.154920,-0.185082,-0.765173
9.887500,-0.074933,-0.222875,-0.770767
9.891667,-0.047998,-0.212024,-0.790723
9.895833,-0.121600,-0.273769,-0.795720
9.900000,-0.063088,-0.312761,-0.807939
9.904167,-0.062219,-0.276437,-0.814016
9.908333,-0.049026,-0.206856,-0.803689
9.912500,-0.053757,-0.318445,-0.809944
9.916667,-0.015675,-0.251359,-0.804610
9.920833,0.042248,-0.296885,-0.814766
9.925000,-0.020946,-0.207392,-0.845212
9.929167,-0.039052,-0.247714,-0.819013
9.933333,0.039457,-0.200907,-0.854512
9.937500,0.071973,-0.243583,-0.857567
9.941667,0.000147,-0.265052,-0.851363
9.945833,0.057740,-0.253710,-0.872204
9.950000,0.095249,-0.241989,-0.845594
9.954167,0.166938,-0.168501,-0.849790
9.958333,0.131173,-0.121583,-0.862952
9.962500,0.143661,-0.145189,-0.861435
9.966667,0.160405,-0.172205,-0.872302
9.970833,0.181198,-0.112125,-0.868663
9.975000,0.170067,-0.168546,-0.888912
9.979167,0.199471,-0.049365,-0.907620
9.983333,0.243649,-0.049306,-0.889978
9.987500,0.337379,-0.060909,-0.915610
9.991667,0.335164,-0.043277,-0.888266
9.995833,0.350024,-0.062245,-0.900623
10.000000,0.303282,-0.058584,-0.896812
10.004167,0.302237,-0.038866,-0.932999
10.008333,0.409620,0.050881,-0.937115
10.012500,0.371520,0.056610,-0.925901
10.016667,0.335009,0.072756,-0.923980
10.020833,0.442122,0.043101,-0.937453
10.025000,0.406275,0.126475,-0.945829
10.029167,0.360919,0.174898,-0.924293
10.033333,0.384321,0.142772,-0.934494
10.037500,0.411599,0.198296,-0.944592
10.041667,0.430603,0.192144,-0.965083
10.045833,0.449262,0.142477,-0.938913
10.050000,0.458859,0.227885,-0.948296
10.054167,0.497677,0.238032,-0.960331
10.058333,0.517785,0.283375,-0.958590
10.062500,0.457823,0.195016,-0.971962
10.066667,0.429448,0.265077,-0.969053
10.070833,0.412404,0.227978,-0.984337
10.075000,0.489280,0.270006,-0.993010
10.079167,0.462447,0.245327,-0.978991
10.083333,0.466741,0.305578,-0.977361
10.087500,0.413923,0.251051,-0.970840
10.091667,0.466156,0.251425,-0.984270
10.095833,0.356137,0.271434,-0.980633
10.100000,0.347152,0.246328,-0.991772
10.104167,0.430506,0.273305,-0.993476
10.108333,0.399401,0.312368,-0.999456
10.112500,0.364142,0.193128,-1.000002
10.116667,0.322673,0.230705,-0.995263
10.120833,0.416733,0.190974,-1.009010
10.125000,0.277044,0.254143,-1.024526
10.129167,0.330749,0.234456,-1.021882
10.133333,0.295987,0.181670,-1.023071
10.137500,0.254606,0.160298,-1.030965
10.141667,0.276786,0.138193,-1.016048
10.145833,0.243051,0.153951,-1.026156
10.150000,0.317889,0.123352,-1.036775
10.154167,0.326576,0.191826,-1.042577
10.158333,0.250718,0.115104,-1.018692
10.162500,0.275302,0.148013,-1.036916
10.166667,0.261324,0.149626,-1.054080
10.170833,0.198186,0.143691,-1.029072
10.175000,0.266657,0.134029,-1.057951
10.179167,0.206559,0.112673,-1.033988
10.183333,0.251146,0.035307,-1.053671
10.187500,0.250418,0.099922,-1.034687
10.191667,0.192601,0.113584,-1.042410
10.195833,0.110436,0.065732,-1.062697
10.200000,0.155666,0.016844,-1.058852
10.204167,0.116880,-0.001674,-1.067294
10.208333,0.089017,0.013132,-1.042598
10.212500,0.156861,-0.014682,-1.077660
10.216667,0.134677,-0.017026,-1.057388
10.220833,0.121373,-0.000651,-1.062078
10.225000,0.093773,0.052138,-1.080125
10.229167,0.084124,0.097609,-1.083627
10.233333,0.140781,0.008116,-1.057038
10.237500,0.151194,0.072036,-1.085717
10.241667,0.091371,0.024543,-1.080286
10.245833,0.137941,0.002456,-1.062642
10.250000,0.135285,0.078640,-1.087478
10.254167,0.138030,0.070267,-1.087647
10.258333,0.049333,0.047026,-1.067463
10.262500,0.031237,0.071776,-1.077838
10.266667,0.035191,0.069992,-1.083167
10.270833,0.083819,0.068084,-1.084254
10.275000,0.030023,0.150061,-1.069160
10.279167,0.015752,0.126232,-1.068087
10.283333,0.072702,0.172614,-1.082179
10.287500,0.053934,0.174095,-1.097470
10.291667,0.075053,0.226439,-1.079285
10.295833,0.085988,0.235936,-1.078463
10.300000,0.056955,0.182726,-1.079311
10.304167,0.040250,0.276336,-1.086297
10.308333,0.034239,0.251431,-1.093789
10.312500,0.075526,0.323084,-1.072827
10.316667,0.075472,0.246856,-1.072871
10.320833,0.063470,0.281373,-1.088497
10.325000,0.066715,0.390234,-1.086676
10.329167,0.118926,0.406764,-1.092755
10.333333,0.091356,0.339782,-1.104672
10.337500,0.056030,0.353468,-1.085510
10.341667,0.017852,0.392711,-1.078901
10.345833,0.011873,0.455691,-1.086543
10.350000,0.046128,0.407650,-1.071947
10.354167,0.044993,0.464202,-1.100180
10.358333,0.144153,0.426081,-1.086149
10.362500,0.073265,0.446255,-1.076450
10.366667,0.037871,0.429617,-1.072043
10.370833,0.141392,0.525218,-1.072466
10.375000,0.111362,0.451372,-1.091932
10.379167,0.145398,0.518220,-1.078463
10.383333,0.088039,0.456734,-1.101071
10.387500,0.099958,0.563176,-1.099392
10.391667,0.072921,0.461954,-1.089331
10.395833,0.125540,0.509325,-1.078122
10.400000,0.181825,0.521676,-1.099467
10.404167,0.184815,0.503748,-1.073940
10.408333,0.178277,0.481757,-1.089096
10.412500,0.103838,0.450653,-1.086131
10.416667,0.200690,0.447764,-1.073562
10.420833,0.205244,0.472318,-1.089119
10.425000,0.154253,0.523041,-1.087848
10.429167,0.224540,0.450777,-1.074657
10.433333,0.191062,0.420271,-1.066430
10.437500,0.218567,0.494418,-1.087424
10.441667,0.180707,0.483223,-1.085368
10.445833,0.151648,0.412421,-1.069143
10.450000,0.115402,0.477433,-1.076555
10.454167,0.126586,0.359651,-1.053683
10.458333,0.191019,0.461139,-1.079257
10.462500,0.141172,0.339287,-1.080623
10.466667,0.065087,0.435380,-1.061457
10.470833,0.130827,0.368154,-1.063670
10.475000,0.067561,0.405558,-1.048740
10.479167,0.042043,0.332618,-1.047223
10.483333,0.073798,0.296416,-1.066532
10.487500,0.112008,0.273140,-1.052713
10.491667,0.088561,0.330063,-1.046554
10.495833,-0.014084,0.242822,-1.065918
10.500000,0.018219,0.222045,-1.054702
10.504167,0.051520,0.247383,-1.059504
10.508333,0.080909,0.213642,-1.065048
10.512500,0.029503,0.234612,-1.049563
10.516667,-0.020120,0.190946,-1.058843
10.520833,0.041889,0.229194,-1.030607
10.525000,-0.054731,0.181653,-1.035397
10.529167,0.014324,0.230033,-1.056769
10.533333,-0.016254,0.273384,-1.034400
10.537500,-0.037208,0.161942,-1.050577
10.541667,-0.078535,0.238182,-1.036480
10.545833,-0.101679,0.161737,-1.017409
10.550000,-0.055571,0.219436,-1.026780
10.554167,-0.022813,0.206235,-1.037329
10.558333,-0.046649,0.251841,-1.038099
10.562500,-0.176343,0.216429,-1.028924
10.566667,-0.146355,0.273457,-1.004258
10.570833,-0.143137,0.265164,-1.020247
10.575000,-0.222148,0.301186,-1.022783
10.579167,-0.209094,0.260208,-0.999722
10.583333,-0.178069,0.319950,-1.018722
10.587500,-0.038219,0.236333,-1.003073
10.591667,0.106341,0.316194,-1.004899
10.595833,0.259496,0.345071,-0.996181
10.600000,0.546442,0.287359,-1.002417
10.604167,0.799946,0.320771,-0.990627
10.608333,0.890528,0.388260,-0.985538
10.612500,0.907943,0.412512,-1.000069
10.616667,0.877971,0.310911,-0.982014
10.620833,0.694465,0.352544,-0.964085
10.625000,0.402388,0.359946,-0.986402
10.629167,0.217227,0.448236,-0.975356
10.633333,-0.108507,0.450464,-0.962142
10.637500,-0.169750,0.493892,-0.975217
10.641667,-0.385534,0.450141,-0.947522
10.645833,-0.367977,0.484946,-0.958635
10.650000,-0.365159,0.516161,-0.957432
10.654167,-0.268542,0.470672,-0.953426
10.658333,-0.161366,0.480651,-0.950041
10.662500,-0.147196,0.494203,-0.948593
10.666667,-0.122304,0.502603,-0.953678
10.670833,-0.102995,0.599649,-0.921949
10.675000,-0.153342,0.549529,-0.941607
10.679167,-0.075226,0.599856,-0.933842
10.683333,-0.122439,0.528255,-0.936761
10.687500,-0.083547,0.599704,-0.909066
10.691667,-0.045063,0.520721,-0.912317
10.695833,-0.073430,0.565069,-0.896803
10.700000,-0.067902,0.547247,-0.924679
10.704167,-0.097502,0.536173,-0.889702
10.708333,-0.017726,0.546750,-0.905016
10.712500,-0.035176,0.578219,-0.911768
10.716667,-0.066750,0.511577,-0.895167
10.720833,0.031693,0.523404,-0.891633
10.725000,0.061958,0.518508,-0.873768
10.729167,0.061736,0.507688,-0.872215
10.733333,0.049469,0.526423,-0.858426
10.737500,0.099912,0.533835,-0.873350
10.741667,0.029040,0.539590,-0.883886
10.745833,0.090475,0.449799,-0.868783
10.750000,0.078277,0.496981,-0.840889
10.754167,0.149395,0.500968,-0.861781
10.758333,0.197718,0.478152,-0.849306
10.762500,0.122156,0.446963,-0.858538
10.766667,0.199346,0.440491,-0.834501
10.770833,0.288584,0.353644,-0.837398
10.775000,0.192867,0.398008,-0.843151
10.779167,0.217951,0.429185,-0.835260
10.783333,0.266603,0.311561,-0.815493
10.787500,0.373461,0.311771,-0.818192
10.791667,0.331074,0.280413,-0.793055
10.795833,0.304504,0.345684,-0.800420
10.800000,0.411127,0.327309,-0.801305
10.804167,0.355355,0.312247,-0.779155
10.808333,0.409425,0.295060,-0.798614
10.812500,0.423138,0.222399,-0.793025
10.816667,0.408529,0.289657,-0.774021
10.820833,0.465399,0.189432,-0.757349
10.825000,0.460978,0.227862,-0.779044
10.829167,0.475808,0.194035,-0.771467
10.833333,0.398389,0.168100,-0.773728
10.837500,0.495405,0.214923,-0.764333
10.841667,0.491620,0.130719,-0.736253
10.845833,0.432355,0.224555,-0.731642
10.850000,0.444756,0.143053,-0.747688
10.854167,0.446100,0.111930,-0.721254
10.858333,0.440945,0.111855,-0.736382
10.862500,0.352353,0.189456,-0.734837
10.866667,0.392304,0.179475,-0.714694
10.870833,0.376722,0.144110,-0.693812
10.875000,0.359092,0.180305,-0.709089
10.879167,0.315755,0.149746,-0.694041
10.883333,0.359031,0.109770,-0.691796
10.887500,0.382276,0.174924,-0.697506
10.891667,0.277363,0.192340,-0.688536
10.895833,0.308163,0.169305,-0.672740
10.900000,0.358644,0.135190,-0.686243
10.904167,0.327790,0.219247,-0.681144
10.908333,0.332681,0.200555,-0.661106
10.912500,0.298499,0.271050,-0.643155
10.916667,0.236305,0.270925,-0.650267
10.920833,0.255637,0.201464,-0.653217
10.925000,0.256334,0.304436,-0.625372
10.929167,0.239980,0.237716,-0.619153
10.933333,0.147856,0.246443,-0.612219
10.937500,0.221439,0.321173,-0.601593
10.941667,0.170542,0.267294,-0.607079
10.945833,0.171469,0.280279,-0.589430
10.950000,0.170570,0.378092,-0.587953
10.954167,0.147815,0.275801,-0.605035
10.958333,0.173490,0.397195,-0.579966
10.962500,0.093902,0.334801,-0.574050
10.966667,0.081673,0.341783,-0.568177
10.970833,0.095438,0.334806,-0.579902
10.975000,0.111850,0.356489,-0.556079
10.979167,0.112334,0.435827,-0.569741
10.983333,0.127997,0.390469,-0.543027
